date,realization-1,realization-2,realization-3,realization-4,realization-5
1997-04-24,1730.805,1713.976,1746.09,1740.065,1709.582
1997-04-25,1801.061,1826.722,1812.043,1788.646,1829.068
1997-04-26,1929.176,1936.73,1948.274,1923.196,1934.119
1997-04-27,2073.826,2075.141,2112.06,2070.409,2062.244
1997-04-28,2257.592,2233.976,2238.28,2271.157,2231.407
1997-04-29,2319.419,2344.897,2356.726,2291.907,2338.971
1997-04-30,2361.086,2361.309,2373.157,2358.817,2367.288
1997-05-01,2491.381,2480.996,2481.495,2500.021,2482.509
1997-05-02,2699.525,2698.728,2706.735,2726.899,2709.749
1997-05-03,2833.017,2825.697,2823.735,2840.501,2806.079
1997-05-04,2969.89,2978.554,2978.895,2980.808,2987.731
1997-05-05,2973.486,2973.127,2979.991,2977.34,2979.111
1997-05-06,2819.22,2822.063,2814.375,2813.686,2825.869
1997-05-07,2635.361,2652.247,2646.538,2621.199,2636.515
1997-05-08,2581.533,2598.779,2608.739,2575.086,2598.14
1997-05-09,2562.015,2546.143,2534.943,2588.079,2550.256
1997-05-10,2538.318,2521.651,2557.169,2535.25,2513.372
1997-05-11,2505.724,2503.252,2506.52,2493.313,2496.492
1997-05-12,2488.263,2517.004,2486.917,2474.021,2521.509
1997-05-13,2477.292,2481.979,2487.914,2468.299,2486.833
1997-05-14,2500.389,2485.322,2502.535,2508.696,2471.777
1997-05-15,2485.986,2486.306,2478.543,2487.742,2480.594
1997-05-16,2401.844,2432.003,2392.667,2393.745,2439.559
1997-05-17,2316.579,2301.261,2315.574,2322.606,2298.833
1997-05-18,2212.588,2213.349,2250.713,2211.19,2192.523
1997-05-19,2159.262,2151.617,2156.55,2159.929,2149.488
1997-05-20,2161.478,2170.059,2155.83,2155.167,2175.286
1997-05-21,2084.453,2100.385,2062.489,2071.01,2110.42
1997-05-22,2015.66,2019.22,2051.727,2009.084,2006.224
1997-05-23,2003.46,2043.142,2054.126,1978.914,2033.304
1997-05-24,2048.439,2030.673,2059.38,2052.208,2016.813
1997-05-25,2043.271,2052.195,2042.772,2036.095,2054.683
1997-05-26,2020.906,2045.489,2022.782,2009.571,2049.481
1997-05-27,2057.785,2040.04,2052.945,2068.694,2043.92
1997-05-28,2095.848,2097.572,2055.553,2101.357,2110.559
1997-05-29,2119.314,2096.122,2108.077,2137.192,2099.672
1997-05-30,2153.495,2158.689,2123.67,2143.892,2170.165
1997-05-31,2257.042,2253.083,2270.454,2257.571,2258.824
1997-06-01,2386.751,2369.713,2385.029,2404.648,2360.233
1997-06-02,2503.876,2509.225,2530.923,2510.364,2505.319
1997-06-03,2587.638,2587.324,2577.814,2592.092,2596.787
1997-06-04,2600.567,2591.268,2605.89,2625.665,2594.843
1997-06-05,2535.474,2532.436,2519.087,2522.349,2522.041
1997-06-06,2570.946,2564.943,2542.345,2569.919,2566.348
1997-06-07,2620.115,2624.694,2612.421,2633.442,2625.275
1997-06-08,2696.022,2690.339,2702.996,2712.124,2686.809
1997-06-09,2906.559,2894.022,2900.649,2911.402,2893.582
1997-06-10,3123.195,3123.942,3125.162,3126.259,3126.853
1997-06-11,3262.326,3262.995,3263.643,3264.26,3264.899
1997-06-12,3280.505,3280.145,3279.791,3279.437,3279.077
1997-06-13,3151.352,3150.285,3149.134,3147.767,3146.733
1997-06-14,2921.605,2929.414,2914.842,2918.59,2929.855
1997-06-15,2693.602,2700.488,2700.683,2694.068,2696.365
1997-06-16,2460.7,2478.196,2462.653,2427.031,2465.778
1997-06-17,2294.853,2284.189,2283.231,2293.607,2282.292
1997-06-18,2132.662,2163.228,2140.4,2108.777,2169.508
1997-06-19,2021.815,2030.467,1971.566,2005.1,2043.949
1997-06-20,1906.389,1917.994,1899.983,1895.562,1916.407
1997-06-21,1813.929,1808.724,1824.736,1812.618,1803.605
1997-06-22,1741.471,1735.914,1705.523,1744.707,1748.15
1997-06-23,1656.122,1649.636,1660.239,1657.534,1646.263
1997-06-24,1583.072,1592.643,1577.074,1575.737,1594.671
1997-06-25,1523.134,1511.494,1520.839,1528.664,1509.639
1997-06-26,1461.974,1461.241,1463.683,1461.464,1459.151
1997-06-27,1412.591,1410.094,1410.537,1413.766,1408.968
1997-06-28,1366.766,1364.304,1364.067,1367.958,1364.296
1997-06-29,1328.325,1329.067,1336.519,1327.634,1325.972
1997-06-30,1319.442,1317.295,1318.963,1320.007,1317.694
1997-07-01,1308.33,1302.502,1299.056,1310.999,1304.329
1997-07-02,1263.457,1277.175,1268.663,1255.166,1275.734
1997-07-03,1227.036,1229.99,1224.238,1224.651,1230.577
1997-07-04,1200.651,1191.174,1205.92,1206.438,1189.061
1997-07-05,1186.479,1198.829,1179.606,1178.897,1201.341
1997-07-06,1154.323,1171.244,1157.181,1144.224,1170.537
1997-07-07,1126.924,1140.721,1127.304,1119.1,1140.658
1997-07-08,1109.991,1111.568,1117.644,1109.705,1108.712
1997-07-09,1102.717,1102.859,1105.422,1101.49,1102.742
1997-07-10,1098.602,1099.428,1088.423,1097.606,1102.684
1997-07-11,1099.655,1099.237,1109.568,1100.11,1096.664
1997-07-12,1121.836,1134.526,1113.996,1115.207,1138.004
1997-07-13,1156.736,1149.741,1129.478,1159.219,1159.12
1997-07-14,1164.894,1168.331,1163.401,1162.547,1169.704
1997-07-15,1169.999,1168.264,1173.134,1172.407,1167.388
1997-07-16,1167.13,1155.056,1145.224,1172.284,1162.022
1997-07-17,1122.098,1139.198,1141.314,1113.807,1132.644
1997-07-18,1109.355,1106.593,1107.718,1111.5,1105.809
1997-07-19,1108.568,1113.206,1111.439,1105.8,1113.158
1997-07-20,1143.508,1140.833,1153.678,1147.536,1137.5
1997-07-21,1189.436,1181.021,1213.315,1195.078,1173.651
1997-07-22,1220.739,1224.773,1220.714,1218.622,1224.714
1997-07-23,1209.53,1218.253,1203.892,1204.268,1220.345
1997-07-24,1158.862,1158.645,1182.027,1158.508,1150.138
1997-07-25,1110.625,1099.474,1115.199,1116.182,1096.333
1997-07-26,1060.88,1063.065,1057.2,1058.348,1063.618
1997-07-27,1027.711,1025.211,1016.513,1027.584,1028.057
1997-07-28,993.768,1001.215,992.037,989.101,1001.351
1997-07-29,972.323,963.005,965.427,976.324,964.4
1997-07-30,943.555,936.178,945.091,947.101,935.045
1997-07-31,917.582,914.296,923.397,919.299,911.968
1997-08-01,896.571,903.656,892.472,892.044,904.567
1997-08-02,878.033,876.888,879.612,878.341,876.008
1997-08-03,856.871,861.948,866.288,854.587,858.678
1997-08-04,843.901,845.768,844.427,842.623,845.27
1997-08-05,833.798,823.583,828.166,838.489,824.897
1997-08-06,818.074,816.883,817.414,818.408,816.863
1997-08-07,811.605,812.031,811.538,811.338,812.017
1997-08-08,817.606,818.04,817.35,817.648,818.434
1997-08-09,840.668,839.843,832.41,840.953,842.986
1997-08-10,859.423,855.444,871.41,862.912,852.106
1997-08-11,871.334,863.898,858.025,874.037,867.687
1997-08-12,850.587,850.249,851.872,850.558,849.558
1997-08-13,846.896,847.585,846.525,846.605,847.889
1997-08-14,863.957,858.402,867.42,867.752,857.788
1997-08-15,897.309,898.891,891.086,896.803,901.781
1997-08-16,945.705,943.205,944.847,948.081,944.728
1997-08-17,1003.905,1001.126,998.724,1006.059,1003.842
1997-08-18,1036.704,1041.542,1038.756,1034.57,1041.332
1997-08-19,1032.099,1021.081,1024.073,1036.765,1022.631
1997-08-20,987.581,984.338,991.985,989.063,982.214
1997-08-21,955.447,946.95,949.055,958.478,947.742
1997-08-22,895.693,897.502,897.139,893.654,895.888
1997-08-23,848.238,846.521,848.243,848.249,845.526
1997-08-24,814.095,814.603,811.99,813.015,814.57
1997-08-25,788.093,787.937,787.777,787.625,787.48
1997-08-26,766.48,766.346,766.209,766.076,765.95
1997-08-27,747.949,747.833,747.712,747.598,747.489
1997-08-28,731.943,731.841,731.738,731.636,731.541
1997-08-29,717.99,717.9,717.808,717.719,717.635
1997-08-30,705.837,705.758,705.68,705.603,705.53
1997-08-31,703.624,703.694,703.765,703.832,703.9
1997-09-01,717.895,717.973,718.053,718.13,718.203
1997-09-02,727.889,727.965,728.042,728.117,728.188
1997-09-03,738.07,738.123,738.176,738.226,738.275
1997-09-04,740.343,740.322,740.297,740.275,740.255
1997-09-05,731.62,731.534,731.447,731.362,731.28
1997-09-06,716.579,716.468,716.355,716.246,716.143
1997-09-07,698.398,698.254,698.111,697.969,697.833
1997-09-08,678.354,678.23,678.105,677.984,677.867
1997-09-09,664.863,664.794,664.724,664.656,664.591
1997-09-10,658.399,658.367,658.336,658.307,658.278
1997-09-11,657.091,657.103,657.114,657.126,657.138
1997-09-12,667.431,667.577,667.724,667.87,668.008
1997-09-13,702.116,702.445,702.777,703.098,703.407
1997-09-14,740.309,740.427,740.548,740.663,740.771
1997-09-15,734.855,734.705,734.556,734.41,734.268
1997-09-16,702.993,702.739,702.483,702.234,701.995
1997-09-17,667.423,667.196,666.967,666.743,666.531
1997-09-18,642.03,641.896,641.759,641.626,641.501
1997-09-19,629.025,628.956,628.887,628.82,628.757
1997-09-20,620.763,620.699,620.635,620.572,620.511
1997-09-21,610.769,610.688,610.606,610.525,610.449
1997-09-22,599.326,599.244,599.16,599.08,599.003
1997-09-23,589.055,588.986,588.916,588.848,588.783
1997-09-24,580.802,580.747,580.69,580.635,580.583
1997-09-25,581.112,581.195,581.279,581.362,581.441
1997-09-26,589.583,589.553,589.522,589.491,589.46
1997-09-27,594.976,595.202,595.432,595.657,595.873
1997-09-28,635.882,636.128,636.375,636.616,636.844
1997-09-29,652.403,652.404,652.407,652.407,652.407
1997-09-30,650.357,650.399,650.441,650.484,650.524
1997-10-01,654.456,654.414,654.371,654.328,654.286
1997-10-02,643.484,643.417,643.347,643.28,643.217
1997-10-03,640.621,640.653,640.685,640.717,640.748
1997-10-04,669.45,669.864,670.282,670.692,671.082
1997-10-05,727.419,727.664,727.91,728.15,728.376
1997-10-06,736.241,736.176,736.107,736.039,735.976
1997-10-07,712.687,712.467,712.245,712.026,711.819
1997-10-08,675.626,675.347,675.063,674.788,674.526
1997-10-09,636.509,636.243,635.975,635.712,635.463
1997-10-10,605.217,605.033,604.846,604.665,604.493
1997-10-11,585.853,585.736,585.618,585.502,585.392
1997-10-12,572.75,572.663,572.576,572.49,572.409
1997-10-13,562.662,562.595,562.526,562.459,562.397
1997-10-14,560.996,561.057,561.121,561.182,561.241
1997-10-15,579.165,579.35,579.538,579.722,579.896
1997-10-16,597.474,597.509,597.544,597.577,597.608
1997-10-17,600.116,600.198,600.282,600.364,600.443
1997-10-18,620.949,621.141,621.336,621.527,621.706
1997-10-19,654.578,654.869,655.165,655.452,655.726
1997-10-20,687.796,687.919,688.042,688.161,688.274
1997-10-21,700.923,701.059,701.194,701.329,701.456
1997-10-22,723.171,723.309,723.447,723.583,723.712
1997-10-23,735.206,735.228,735.25,735.269,735.29
1997-10-24,728.06,727.952,727.846,727.741,727.639
1997-10-25,706.154,705.977,705.798,705.624,705.456
1997-10-26,678.941,678.749,678.554,678.363,678.183
1997-10-27,651.87,651.68,651.488,651.299,651.121
1997-10-28,625.87,625.687,625.501,625.319,625.146
1997-10-29,602.149,601.989,601.825,601.667,601.517
1997-10-30,599.621,599.799,599.98,600.158,600.327
1997-10-31,625.427,625.479,625.529,625.578,625.624
1997-11-01,614.985,614.852,614.72,614.59,614.466
1997-11-02,596.708,596.595,596.482,596.373,596.268
1997-11-03,586.464,586.418,586.371,586.327,586.285
1997-11-04,584.644,584.656,584.667,584.679,584.69
1997-11-05,587.056,587.066,587.076,587.086,587.095
1997-11-06,588.803,588.83,588.856,588.882,588.907
1997-11-07,596.265,596.351,596.438,596.522,596.602
1997-11-08,604.354,604.355,604.355,604.354,604.353
1997-11-09,602.503,602.519,602.536,602.553,602.57
1997-11-10,619.255,619.499,619.746,619.987,620.217
1997-11-11,648.193,648.266,648.337,648.406,648.472
1997-11-12,653.476,653.582,653.689,653.794,653.895
1997-11-13,674.122,674.261,674.401,674.539,674.668
1997-11-14,692.081,692.203,692.328,692.448,692.562
1997-11-15,737.635,738.215,738.801,739.377,739.925
1997-11-16,872.32,866.468,863.251,878.145,872.927
1997-11-17,1019.32,1028.991,1033.306,1017.877,1027.464
1997-11-18,1134.038,1133.949,1123.442,1134.583,1139.581
1997-11-19,1244.557,1241.074,1239.722,1249.051,1244.64
1997-11-20,1383.699,1384.027,1374.794,1384.77,1389.336
1997-11-21,1457.3,1457.802,1458.335,1458.067,1458.414
1997-11-22,1472.14,1472.92,1473.304,1471.696,1472.611
1997-11-23,1483.778,1482.301,1485.926,1485.601,1481.937
1997-11-24,1523.298,1518.205,1518.534,1525.826,1520.024
1997-11-25,1555.563,1549.998,1563.028,1559.347,1548.141
1997-11-26,1567.226,1562.367,1568.162,1571.117,1561.25
1997-11-27,1554.627,1554.121,1557.315,1555.197,1553.041
1997-11-28,1571.54,1567.457,1562.632,1575.304,1569.987
1997-11-29,1611.028,1615.098,1605.243,1611.429,1617.602
1997-11-30,1661.904,1664.743,1696.218,1662.771,1652.152
1997-12-01,1720.827,1712.467,1708.253,1726.411,1720.558
1997-12-02,1712.785,1731.786,1746.371,1700.851,1720.261
1997-12-03,1720.633,1712.611,1730.139,1725.415,1705.239
1997-12-04,1687.708,1674.106,1667.04,1697.092,1675.552
1997-12-05,1620.121,1612.432,1615.466,1620.928,1613.853
1997-12-06,1533.817,1535.534,1536.29,1530.391,1533.349
1997-12-07,1440.72,1442.08,1441.94,1438.49,1440.063
1997-12-08,1351.161,1348.734,1340.667,1349.457,1350.86
1997-12-09,1267.707,1259.843,1273.895,1271.369,1256.144
1997-12-10,1205.286,1210.084,1199.001,1200.465,1212.547
1997-12-11,1164.472,1166.519,1148.823,1162.443,1171.028
1997-12-12,1132.383,1124.197,1139.687,1137.261,1120.443
1997-12-13,1108.667,1104.205,1116.658,1111.794,1100.512
1997-12-14,1082.474,1082.031,1086.048,1082.13,1079.771
1997-12-15,1046.564,1046.796,1047.929,1045.784,1045.441
1997-12-16,1005.955,1004.301,1000.404,1005.531,1005.102
1997-12-17,969.045,962.498,969.68,972.165,961.655
1997-12-18,953.779,943.373,943.225,958.244,946.079
1997-12-19,933.368,932.987,933.161,933.237,932.806
1997-12-20,921.645,928.365,915.942,917.284,930.054
1997-12-21,908.968,909.108,908.112,908.547,909.01
1997-12-22,892.414,885.112,891.046,895.77,884.982
1997-12-23,866.183,870.935,864.191,862.918,871.079
1997-12-24,837.382,838.791,847.357,836.863,835.112
1997-12-25,814.404,813.848,812.544,813.956,813.809
1997-12-26,788.585,788.427,788.263,788.103,787.955
1997-12-27,765.588,765.442,765.29,765.147,765.012
1997-12-28,744.781,744.643,744.508,744.376,744.248
1997-12-29,725.769,725.644,725.516,725.394,725.276
1997-12-30,709.916,709.828,709.738,709.649,709.567
1997-12-31,705.322,705.357,705.393,705.427,705.461
1998-01-01,726.147,726.397,726.648,726.894,727.13
1998-01-02,776.813,777.216,777.624,778.025,778.403
1998-01-03,895.831,892.582,904.787,902.48,894.169
1998-01-04,1116.431,1116.778,1121.567,1120.007,1120.402
1998-01-05,1296.878,1284.951,1301.212,1307.862,1285.328
1998-01-06,1460.019,1465.474,1466.59,1461.936,1467.854
1998-01-07,1648.956,1653.063,1658.605,1648.215,1651.22
1998-01-08,1774.665,1752.707,1760.962,1784.232,1757.029
1998-01-09,1761.757,1762.732,1747.09,1758.253,1767.776
1998-01-10,1676.602,1693.347,1674.425,1664.888,1696.59
1998-01-11,1690.899,1692.667,1690.384,1694.004,1693.003
1998-01-12,1888.11,1903.879,1875.252,1879.599,1913.211
1998-01-13,2130.885,2140.769,2075.281,2134.141,2167.02
1998-01-14,2471.63,2463.826,2485.62,2495.978,2471.025
1998-01-15,2877.661,2873.903,2880.387,2892.467,2885.323
1998-01-16,3082.236,3082.808,3083.709,3083.862,3084.278
1998-01-17,3112.238,3111.939,3111.256,3111.262,3111.101
1998-01-18,2953.773,2937.769,2926.274,2947.044,2931.993
1998-01-19,2835.483,2835.586,2820.264,2833.602,2851.346
1998-01-20,2663.771,2685.827,2681.56,2662.004,2690.029
1998-01-21,2614.54,2602.234,2604.807,2623.769,2599.647
1998-01-22,2565.754,2571.988,2551.896,2547.941,2580.89
1998-01-23,2948.251,2943.559,2959.226,2957.658,2946.7
1998-01-24,3541.749,3547.387,3552.581,3557.535,3563.078
1998-01-25,4404.598,4411.586,4417.558,4423.141,4430.29
1998-01-26,5420.427,5425.67,5429.972,5433.923,5439.376
1998-01-27,6139.998,6142.617,6144.686,6146.552,6149.245
1998-01-28,6394.581,6394.582,6394.599,6394.532,6394.479
1998-01-29,6169.847,6168.123,6166.73,6165.368,6163.441
1998-01-30,5751.728,5749.702,5748.07,5746.521,5744.346
1998-01-31,5394.137,5392.171,5390.601,5389.108,5387.036
1998-02-01,5060.179,5058.319,5056.804,5055.368,5053.411
1998-02-02,4767.538,4765.885,4764.522,4763.222,4761.496
1998-02-03,4519.171,4517.663,4516.407,4515.211,4513.655
1998-02-04,4311.413,4310.191,4309.166,4308.171,4306.919
1998-02-05,4149.034,4147.954,4147.033,4146.145,4145.036
1998-02-06,3989.993,3988.765,3987.701,3986.683,3985.43
1998-02-07,3813.869,3812.459,3811.222,3810.037,3808.62
1998-02-08,3653.654,3652.556,3651.564,3650.611,3649.512
1998-02-09,3540.814,3539.843,3538.958,3538.102,3537.139
1998-02-10,3423.087,3421.862,3420.723,3419.612,3418.41
1998-02-11,3290.334,3288.99,3287.692,3286.435,3285.13
1998-02-12,3127.137,3125.911,3124.977,3123.985,3122.725
1998-02-13,2947.175,2953.923,2959.947,2947.068,2954.975
1998-02-14,2770.636,2792.407,2793.339,2773.583,2802.341
1998-02-15,2604.664,2580.946,2583.032,2631.885,2572.831
1998-02-16,2436.255,2438.087,2446.792,2419.388,2433.582
1998-02-17,2263.332,2271.595,2309.874,2243.608,2248.776
1998-02-18,2121.744,2148.969,2180.812,2096.071,2130.201
1998-02-19,2026.291,2046.511,2032.599,2010.132,2049.403
1998-02-20,1936.521,1921.676,1911.643,1948.919,1928.034
1998-02-21,1823.736,1848.402,1830.023,1809.378,1849.765
1998-02-22,1765.686,1729.18,1742.144,1784.28,1734.608
1998-02-23,1671.607,1692.812,1668.106,1654.31,1697.776
1998-02-24,1620.382,1613.073,1602.164,1623.701,1619.87
1998-02-25,1549.32,1551.985,1567.263,1547.489,1545.263
1998-02-26,1501.489,1503.452,1498.617,1500.226,1504.349
1998-02-27,1451.85,1451.268,1450.762,1451.18,1450.174
1998-02-28,1592.942,1583.547,1581.263,1605.886,1595.146
1998-03-01,2017.041,2003.817,1956.173,2030.562,2033.694
1998-03-02,2328.054,2331.488,2347.47,2338.881,2332.306
1998-03-03,2667.382,2685.855,2671.085,2677.835,2716.096
1998-03-04,2995.723,2994.924,2998.779,3005.499,3002.379
1998-03-05,3093.337,3093.3,3093.506,3093.637,3093.53
1998-03-06,3051.459,3049.823,3049.721,3050.909,3048.927
1998-03-07,2953.639,2911.047,2929.831,2956.242,2906.95
1998-03-08,2868.202,2864.524,2862.84,2865.268,2866.389
1998-03-09,2751.542,2748.037,2740.712,2755.324,2738.605
1998-03-10,2614.353,2591.558,2580.016,2652.856,2597.533
1998-03-11,2450.097,2452.807,2442.012,2453.173,2453.738
1998-03-12,2331.67,2329.527,2337.34,2337.959,2331.189
1998-03-13,2210.785,2212.16,2224.716,2188.111,2196.222
1998-03-14,2166.196,2151.948,2130.239,2172.262,2152.15
1998-03-15,2166.538,2167.146,2170.86,2170.41,2167.766
1998-03-16,2243.215,2253.39,2250.725,2247.711,2268.06
1998-03-17,2586.248,2584.564,2591.217,2616.825,2596.56
1998-03-18,3227.242,3231.309,3234.69,3239.828,3244.186
1998-03-19,4051.488,4058.824,4065.252,4071.311,4078.709
1998-03-20,5039.934,5045.773,5050.625,5055.111,5061.177
1998-03-21,5858.098,5861.504,5864.212,5866.708,5870.226
1998-03-22,6234.107,6234.818,6235.398,6235.828,6236.506
1998-03-23,6134.487,6133.089,6132.01,6130.906,6129.377
1998-03-24,5675.758,5672.735,5670.306,5668.029,5664.824
1998-03-25,5080.152,5076.718,5073.914,5071.272,5067.682
1998-03-26,4540.347,4537.218,4534.597,4532.124,4528.89
1998-03-27,4111.456,4108.782,4106.484,4104.301,4101.574
1998-03-28,3758.185,3755.423,3752.969,3750.628,3747.858
1998-03-29,3463.304,3461.217,3459.29,3457.44,3455.387
1998-03-30,3305.497,3304.182,3302.93,3301.706,3300.437
1998-03-31,3258.886,3259.283,3259.668,3260.02,3260.398
1998-04-01,3400.484,3402.622,3404.621,3406.529,3408.596
1998-04-02,3665.668,3668.067,3670.231,3672.282,3674.65
1998-04-03,3974.422,3977.048,3979.351,3981.51,3984.15
1998-04-04,4378.109,4381.094,4383.647,4386.019,4389.08
1998-04-05,4852.528,4855.54,4858.06,4860.383,4863.505
1998-04-06,5318.614,5321.049,5323.068,5324.902,5327.442
1998-04-07,5642.132,5643.325,5644.312,5645.182,5646.409
1998-04-08,5717.954,5717.713,5717.524,5717.319,5717.037
1998-04-09,5569.39,5568.199,5567.253,5566.346,5565.082
1998-04-10,5320.578,5319.103,5317.924,5316.795,5315.237
1998-04-11,5066.903,5065.473,5064.314,5063.198,5061.697
1998-04-12,4841.077,4839.808,4838.765,4837.773,4836.445
1998-04-13,4660.115,4659.15,4658.355,4657.593,4656.59
1998-04-14,4561.835,4561.559,4561.331,4561.104,4560.821
1998-04-15,4630.312,4631.437,4632.39,4633.262,4634.426
1998-04-16,4954.956,4957.62,4959.84,4961.88,4964.641
1998-04-17,5483.995,5487.185,5489.796,5492.189,5495.512
1998-04-18,6030.872,6033.44,6035.473,6037.323,6039.971
1998-04-19,6433.363,6434.575,6435.54,6436.331,6437.598
1998-04-20,6583.893,6584.023,6584.128,6584.141,6584.249
1998-04-21,6496.201,6495.48,6494.95,6494.362,6493.55
1998-04-22,6261.185,6260.079,6259.236,6258.364,6257.129
1998-04-23,6013.894,6012.791,6011.934,6011.085,6009.903
1998-04-24,5842.163,5841.543,5841.041,5840.544,5839.843
1998-04-25,5756.201,5755.913,5755.674,5755.438,5755.083
1998-04-26,5696.799,5696.345,5696.001,5695.662,5695.183
1998-04-27,5570.141,5569.183,5568.424,5567.685,5566.661
1998-04-28,5340.217,5338.651,5337.416,5336.224,5334.574
1998-04-29,5060.83,5059.307,5058.067,5056.879,5055.273
1998-04-30,4805.562,4803.953,4802.63,4801.375,4799.689
1998-05-01,4535.295,4533.563,4532.113,4530.737,4528.943
1998-05-02,4276.094,4274.435,4273.029,4271.683,4269.985
1998-05-03,4043.986,4042.367,4040.973,4039.637,4037.981
1998-05-04,3815.624,3813.789,3812.171,3810.625,3808.775
1998-05-05,3563.477,3561.157,3559.043,3557.009,3554.709
1998-05-06,3327.509,3325.538,3323.671,3321.866,3319.957
1998-05-07,3231.094,3231.138,3231.174,3231.202,3231.241
1998-05-08,3333.028,3334.583,3336.058,3337.462,3338.956
1998-05-09,3515.715,3517.445,3519.035,3520.542,3522.233
1998-05-10,3650.84,3651.532,3652.159,3652.743,3653.423
1998-05-11,3652.559,3652.087,3651.661,3651.24,3650.763
1998-05-12,3545.789,3544.611,3543.535,3542.497,3541.328
1998-05-13,3395.204,3393.639,3392.173,3390.756,3389.223
1998-05-14,3215.126,3213.46,3211.835,3210.242,3208.632
1998-05-15,3002.377,3003.091,3006.544,3006.6,3004.784
1998-05-16,2849.639,2858.963,2830.428,2847.323,2872.233
1998-05-17,2653.706,2650.043,2622.081,2640.684,2651.423
1998-05-18,2562.59,2576.968,2554.335,2550.635,2576.78
1998-05-19,2455.241,2455.108,2466.231,2451.593,2449.831
1998-05-20,2385.626,2398.445,2378.231,2377.504,2396.795
1998-05-21,2307.962,2319.051,2261.611,2291.263,2337.96
1998-05-22,2241.098,2229.86,2285.537,2247.604,2214.238
1998-05-23,2204.916,2207.964,2182,2206.365,2210.198
1998-05-24,2162.343,2150.835,2190.031,2172.405,2137.964
1998-05-25,2102.479,2115.325,2107.681,2087.684,2104.633
1998-05-26,2079.378,2072.093,2037.205,2079.238,2084.565
1998-05-27,2064.824,2085.293,2003.72,2046.201,2111.692
1998-05-28,2048.1,2050.833,2018.612,2045.093,2065.943
1998-05-29,1991.336,1981.944,1997.401,1999.22,1980.453
1998-05-30,1929.033,1943.48,1946.348,1919.351,1937.64
1998-05-31,1899.463,1906.903,1879.755,1890.842,1913.191
1998-06-01,1874.496,1863.611,1845.768,1878.8,1869.66
1998-06-02,1846.259,1834.923,1827.385,1846.664,1839.941
1998-06-03,1826.449,1823.892,1786.549,1826.658,1840.617
1998-06-04,1780.068,1795.723,1798.497,1773.897,1793.566
1998-06-05,1747.992,1765.195,1732.348,1735.732,1772.863
1998-06-06,1708.517,1677.31,1716.417,1728.38,1665.082
1998-06-07,1643.224,1661.601,1656.971,1629.475,1658.204
1998-06-08,1593.812,1593.949,1600.846,1591.719,1590.289
1998-06-09,1545.971,1540.275,1539.993,1549.029,1541.232
1998-06-10,1488.704,1490.818,1490.225,1485.831,1489.107
1998-06-11,1443.306,1446.829,1446.782,1441.188,1445.359
1998-06-12,1406.705,1406.54,1409.432,1407.45,1404.784
1998-06-13,1372.86,1373.604,1374.624,1371.581,1372.673
1998-06-14,1342.509,1341.962,1346.256,1342.361,1340.571
1998-06-15,1317.155,1314.741,1318.047,1317.378,1313.323
1998-06-16,1294.285,1293.891,1293.98,1294.423,1293.233
1998-06-17,1271.016,1272.229,1271.687,1270.177,1271.522
1998-06-18,1247.536,1241.556,1249.061,1250.783,1240.272
1998-06-19,1220.564,1210.789,1220.624,1227.003,1208.988
1998-06-20,1195.476,1193.332,1174.678,1194.798,1199.873
1998-06-21,1158.366,1159.186,1171.784,1157.629,1154.68
1998-06-22,1138.634,1130.782,1141.465,1143.129,1128.596
1998-06-23,1121.289,1105.773,1122.236,1129.245,1104.982
1998-06-24,1096.562,1103.134,1104.694,1092.746,1100.936
1998-06-25,1091.819,1101.147,1080.805,1085.082,1105.768
1998-06-26,1087.151,1088.469,1086.633,1086.855,1088.368
1998-06-27,1093.849,1095.237,1104.66,1094.755,1092.454
1998-06-28,1116.779,1115.498,1116.442,1117.781,1115.53
1998-06-29,1106.084,1101.21,1089.427,1106.071,1106.303
1998-06-30,1083.567,1085.561,1087.497,1082.355,1084.443
1998-07-01,1073.811,1093.993,1074.207,1062.58,1094.667
1998-07-02,1072.091,1075.858,1073.055,1070.04,1075.557
1998-07-03,1054.106,1062.495,1063.138,1049.875,1059.331
1998-07-04,1038.647,1029.689,1018.943,1041.449,1035.074
1998-07-05,995.909,1002.45,999.03,991.999,1000.893
1998-07-06,976.148,965.243,974.252,981.556,965.204
1998-07-07,960.174,960.135,960.21,960.094,959.894
1998-07-08,958.054,959.405,957.619,957.323,959.611
1998-07-09,964.082,962.838,965.49,965.007,962.52
1998-07-10,972.488,968.122,974.23,975.126,967.598
1998-07-11,987.662,976.191,983.839,994.111,977.525
1998-07-12,1001.505,1009.824,1010.795,998.039,1007.392
1998-07-13,1010.417,1012.46,1010.734,1009.216,1012.14
1998-07-14,993.301,994.3,1016.037,994.229,987.056
1998-07-15,1006.702,999.279,990.938,1009.628,1004.422
1998-07-16,1015.612,1017.812,1025.592,1015.672,1015.163
1998-07-17,1042.582,1038.011,1049.161,1045.978,1036.312
1998-07-18,1065.939,1051.247,1059.865,1073.956,1052.974
1998-07-19,1065.477,1067.133,1070.197,1064.909,1065.779
1998-07-20,1069.221,1067.953,1070.852,1070.138,1067.444
1998-07-21,1073.896,1073.13,1070.754,1074.444,1074.04
1998-07-22,1081.32,1088.036,1065.299,1076.496,1093.801
1998-07-23,1154.711,1159.632,1138.673,1154.136,1168.186
1998-07-24,1298.074,1290.9,1287.318,1303.194,1295.692
